x,y,c
884.4880981445312,608.7605387369791,0.7016032338142395
902.0826416015625,514.6075236002604,0.7383278608322144
864.8597412109375,519.4912719726562,0.7192124724388123
942.8560282389323,543.0575790405273,0.2459223717451096
970.584192911784,594.2671356201172,0.3129846453666688
937.4268391927085,507.7400919596355,0.7260267138481139
1054.2332763671875,483.24180094401055,0.8665971755981445
1077.725830078125,567.5262858072916,0.839985191822052
986.5095418294271,428.25463867187494,0.6896814107894897
961.0204874674479,447.8407287597657,0.4981871545314789
982.5664876302084,573.4537150065104,0.4844963550567627
1110.602071126302,563.1906941731771,0.5435191392898561
1012.9902954101562,409.6355387369792,0.7527167797088622
1076.7726236979167,531.2718607584635,0.5765995383262633
1170.844482421875,601.9101155598959,0.39112246036529535
871.1650695800781,614.1483408610026,0.0
875.6267903645831,603.8462727864584,0.7726337909698486
936.4185791015622,600.9979858398438,0.0
873.6727294921874,568.5187581380209,0.8088789582252504
1179.2594604492188,625.8747863769532,0.30848079919815063
1192.4580078125,614.16357421875,0.2992540001869202
1174.8781331380208,595.0366007486979,0.34532141685485834
1117.456563313802,594.5414123535155,0.5072395205497741
1114.068135579427,591.646718343099,0.4959764480590819
1128.7628784179685,548.4722137451172,0.3398773670196533
