x,y,c
979.5441284179688,552.8472900390625,0.8717493414878845
1008.1109212239584,620.522216796875,0.8603325486183167
976.6382446289061,622.5203653971354,0.8957045674324035
978.6230061848959,690.1270955403646,0.8628847599029541
967.8692830403646,729.4498494466146,0.6625916957855223
1042.3820393880212,617.6412556966146,0.9002773761749266
1068.8594156901042,700.9978230794271,0.920037508010864
1076.7328287760417,784.3309733072916,0.8363001942634583
1029.6518147786458,720.6977742513021,0.8405449986457824
1007.1299031575519,721.5826619466146,0.8588768243789673
954.1644287109375,796.1238810221354,0.8910138010978698
1004.1823120117188,879.4796142578125,0.8786922097206116
1053.1794026692708,722.5980834960938,0.7861517071723941
979.6195882161456,788.3990681966147,0.9348833560943604
1045.3966471354167,886.3901774088541,0.8970276117324828
981.5376180013021,545.9266357421875,0.3608550429344177
988.5278930664062,546.9529012044271,0.913274347782135
1039.4385986328123,433.20709228515625,0.0
1014.0191243489584,561.6377563476562,0.983839452266693
1015.9144897460936,910.9970499674479,0.76883864402771
1026.7633870442708,916.8117472330729,0.7126875519752502
1055.19677734375,894.2529296875,0.8113822340965272
974.6720581054688,901.065185546875,0.8929668068885804
974.7860717773438,889.3623046875,0.8209394812583923
1018.7944335937499,882.4415690104166,0.7836568355560302
