x,y,c
859.8367919921875,344.9078674316406,0.9314042925834656
892.3065185546875,430.0914001464844,0.8470898270606994
859.9352416992186,427.3079833984375,0.8483853340148925
803.981201171875,459.6965637207031,0.8528194427490234
739.2025756835938,483.12243652343744,0.7595723271369934
927.5662841796876,430.1481323242188,0.8470742702484132
854.0960693359374,480.22854614257807,0.9384397268295288
751.0688476562499,489.07571411132807,0.8037089109420776
883.3909912109375,624.3815917968751,0.7937582135200499
859.8346557617188,621.6113891601562,0.7797844409942628
860.0114135742188,762.7804565429686,0.8453139662742615
874.6436157226561,892.3171386718751,0.7896577715873718
906.9666748046876,624.4257202148438,0.7735301852226258
909.9443969726559,768.7020874023436,0.8197675347328186
927.5350341796876,912.9657592773438,0.8203840255737304
859.8049926757811,339.0078125,0.6451216340065001
874.6193237304686,339.0266723632812,0.9203766584396362
1057.1187744140623,409.5721130371094,0.0
906.9766845703124,347.8001403808594,0.929739475250244
871.7277221679686,942.3629150390624,0.7627491950988771
886.4686889648436,951.0383300781247,0.7650410532951355
933.5870361328126,930.5659179687503,0.8690019249916077
815.7365112304686,910.0543212890624,0.7079769968986511
818.755126953125,906.907470703125,0.6774694323539734
883.3405151367188,906.9257202148436,0.7839683890342712
