x,y,c
9.628948974609375000e+02,5.803235473632812500e+02,8.678160905838012695e-01
1.021751037597656250e+03,6.215434570312500000e+02,8.796638250350952148e-01
9.806055908203125000e+02,6.244038696289062500e+02,7.389297485351562500e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.054180419921875000e+03,6.214512329101562500e+02,8.144162893295288086e-01
1.139602416992187500e+03,6.126850585937500000e+02,7.411415576934814453e-01
1.213125366210937500e+03,6.039227294921875000e+02,7.553731799125671387e-01
1.095414916992187500e+03,7.185847778320312500e+02,8.380722403526306152e-01
1.068984497070312500e+03,7.158259277343750000e+02,8.231535553932189941e-01
9.982173461914062500e+02,7.951386108398437500e+02,9.022037386894226074e-01
1.045435791015625000e+03,9.070429077148437500e+02,9.067509174346923828e-01
1.121823242187500000e+03,7.187138061523437500e+02,8.025394678115844727e-01
1.042425170898437500e+03,8.100037841796875000e+02,9.525077342987060547e-01
1.092536621093750000e+03,9.334698486328125000e+02,8.866311907768249512e-01
9.600223388671875000e+02,5.743257446289062500e+02,4.553546011447906494e-01
9.747615966796875000e+02,5.744531250000000000e+02,9.560638666152954102e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.007169860839843750e+03,5.774924926757812500e+02,9.039303064346313477e-01
1.045458129882812500e+03,9.600628662109375000e+02,8.244279623031616211e-01
1.068760620117187500e+03,9.688754272460937500e+02,7.961318492889404297e-01
1.110036865234375000e+03,9.481806030273437500e+02,8.204823732376098633e-01
1.001332397460937500e+03,9.364110107421875000e+02,8.529258370399475098e-01
1.004124511718750000e+03,9.304318237304687500e+02,8.211445212364196777e-01
1.054223510742187500e+03,9.187581787109375000e+02,7.329053282737731934e-01
