x,y,c
1.021692626953125000e+03,5.304325561523437500e+02,9.226191639900207520e-01
1.057140747070312500e+03,6.010777587890625000e+02,8.756566643714904785e-01
1.021796020507812500e+03,6.038838500976562500e+02,8.847726583480834961e-01
9.806397094726562500e+02,6.862145385742187500e+02,8.153282999992370605e-01
9.393811035156250000e+02,7.568647460937500000e+02,8.042485713958740234e-01
1.095450683593750000e+03,6.010764770507812500e+02,8.775972127914428711e-01
1.086541503906250000e+03,7.069083862304687500e+02,8.353575468063354492e-01
1.039479125976562500e+03,7.687565307617187500e+02,7.522932887077331543e-01
1.095486938476562500e+03,7.333004150390625000e+02,8.009960651397705078e-01
1.071905639648437500e+03,7.216657714843750000e+02,7.889637947082519531e-01
9.981044311523437500e+02,8.069877929687500000e+02,8.887327909469604492e-01
1.045416137695312500e+03,9.100139160156250000e+02,8.684324622154235840e-01
1.119079345703125000e+03,7.391218872070312500e+02,8.037472963333129883e-01
1.021853332519531250e+03,8.129823608398437500e+02,8.520473837852478027e-01
1.092449829101562500e+03,9.334622192382812500e+02,8.765475749969482422e-01
1.021810974121093750e+03,5.272589111328125000e+02,4.330393671989440918e-01
1.027808105468750000e+03,5.273206787109375000e+02,9.015274643898010254e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.068791992187500000e+03,5.362262573242187500e+02,8.924386501312255859e-01
1.048339233398437500e+03,9.629196166992187500e+02,8.237427473068237305e-01
1.068863647460937500e+03,9.688457031250000000e+02,8.118445873260498047e-01
1.107201049804687500e+03,9.452695312500000000e+02,7.899866700172424316e-01
1.004210510253906250e+03,9.394461669921875000e+02,7.868418693542480469e-01
1.007092346191406250e+03,9.306148071289062500e+02,7.552508711814880371e-01
1.054171752929687500e+03,9.217728271484375000e+02,7.291012406349182129e-01
