x,y,c
4.014081726074218750e+02,1.591124572753906250e+02,8.342249989509582520e-01
4.190732727050781250e+02,1.914255065917968750e+02,7.517896294593811035e-01
4.102816772460937500e+02,1.929137420654296875e+02,6.794713735580444336e-01
4.044071960449218750e+02,1.679151306152343750e+02,2.989750206470489502e-01
4.102478637695312500e+02,1.429405212402343750e+02,1.766230612993240356e-01
4.278238830566406250e+02,1.884717864990234375e+02,7.829703092575073242e-01
4.205029296875000000e+02,1.517798614501953125e+02,5.501828193664550781e-01
4.146059570312500000e+02,1.077100448608398438e+02,3.781265020370483398e-01
4.205527648925781250e+02,2.942472534179687500e+02,6.562842130661010742e-01
4.161405944824218750e+02,2.956788940429687500e+02,5.901316404342651367e-01
4.278645629882812500e+02,3.794257812500000000e+02,7.061766386032104492e-01
4.381037902832031250e+02,4.527860107421875000e+02,7.301743030548095703e-01
4.263666992187500000e+02,2.956553344726562500e+02,6.808794736862182617e-01
4.308109741210937500e+02,3.822968444824218750e+02,7.442219257354736328e-01
4.410900573730468750e+02,4.616601257324218750e+02,8.160002231597900391e-01
3.999888000488281250e+02,1.561133270263671875e+02,1.675902307033538818e-01
4.058914794921875000e+02,1.561459197998046875e+02,8.264135718345642090e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.205312500000000000e+02,1.591598510742187500e+02,6.087113618850708008e-01
4.072926940917968750e+02,4.719614868164062500e+02,7.602250576019287109e-01
4.146337585449218750e+02,4.763559265136718750e+02,6.895040869712829590e-01
4.484000854492187500e+02,4.690318298339843750e+02,8.042923212051391602e-01
4.087637329101562500e+02,4.602087707519531250e+02,6.317160129547119141e-01
4.102708740234375000e+02,4.586647033691406250e+02,5.282268524169921875e-01
4.440301208496093750e+02,4.601647644042968750e+02,2.547343671321868896e-01
