x,y,c
4.381262207031250000e+02,1.693459472656250000e+02,9.121553301811218262e-01
4.675139465332031250e+02,2.061127471923828125e+02,6.578540802001953125e-01
4.660443420410156250e+02,2.045950622558593750e+02,5.477911829948425293e-01
4.675283813476562500e+02,2.648426818847656250e+02,7.535429298877716064e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.689773559570312500e+02,2.090307769775390625e+02,8.309652805328369141e-01
4.748200073242187500e+02,2.692215576171875000e+02,8.369964957237243652e-01
4.704273376464843750e+02,3.250519714355468750e+02,8.362030386924743652e-01
4.763573608398437500e+02,3.030590515136718750e+02,6.839970946311950684e-01
4.807084350585937500e+02,3.015892028808593750e+02,5.426616668701171875e-01
4.778332214355468750e+02,3.838225097656250000e+02,7.358240485191345215e-01
4.865780944824218750e+02,4.572641601562500000e+02,7.276645898818969727e-01
4.749050903320312500e+02,3.059646606445312500e+02,7.295122742652893066e-01
4.778118896484375000e+02,3.837801208496093750e+02,7.515764832496643066e-01
4.968581848144531250e+02,4.704476623535156250e+02,7.948843836784362793e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.426039123535156250e+02,1.634847869873046875e+02,8.989818096160888672e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.616222534179687500e+02,1.693695220947265625e+02,9.520833492279052734e-01
4.616632995605468750e+02,4.807696838378906250e+02,7.379239797592163086e-01
4.690101013183593750e+02,4.865852355957031250e+02,6.848282814025878906e-01
5.027770385742187500e+02,4.778441467285156250e+02,8.310467004776000977e-01
4.587377624511718750e+02,4.674965820312500000e+02,7.119073867797851562e-01
4.616382446289062500e+02,4.645613098144531250e+02,6.041836738586425781e-01
4.881293640136718750e+02,4.645418701171875000e+02,3.265133500099182129e-01
