x,y,c
9.774597167969091,-191.34266153971362,0.8832404613494874
39.106343587240076,-127.58058675130212,0.8478263616561889
16.593811035156477,-126.58973185221367,0.7038443088531494
-73.63773600260367,-149.20182291666674,0.7216655611991882
-119.72161865234341,-238.48276774088538,0.7046902775764465
59.779581705729356,-129.56462605794263,0.8023257255554199
-48.16485595703091,-155.04046630859375,0.645916759967804
-113.88169352213492,-232.60906982421892,0.7533717751502991
40.17425537109409,65.66975911458348,0.7692409157752991
16.61737060546909,59.81514485677087,0.7716942429542542
-82.44453938802064,174.54561360677098,0.8645374774932861
-17.753438313801894,308.99867757161473,0.8201925158500671
63.76885986328159,71.60929361979152,0.7522286176681519
-55.974894205728674,184.42667643229152,0.8159257173538208
17.72058105468784,327.66198730468784,0.8461254835128783
14.600748697916856,-199.24321492513013,0.2381708323955536
27.34716796875034,-198.20879109700513,0.9896075725555422
241.33319091796932,-197.29681396484358,0.0
56.855367024740076,-176.6820068359375,0.9404560923576358
-32.403828938801894,367.8115234375,0.8354282379150391
-12.873718261718409,370.80332438151027,0.8438490629196168
38.192667643229356,335.4674072265626,0.8642634749412536
-77.51678466796841,332.59440104166697,0.8543688058853148
-72.64436848958314,327.651652018229,0.7831430435180664
-9.898864746093409,323.6275634765624,0.676401197910309
