x,y,c
785.303955078125,531.2203165690104,0.8822509050369262
851.0654500325521,589.1762288411459,0.8210783600807191
824.6055094401041,590.2042236328125,0.6703644394874573
830.719736735026,560.6442108154297,0.0
970.941679318746,517.0836668809255,0.0
873.654378255208,585.1965942382812,0.8030325174331666
988.4243977864581,574.4659016927084,0.8402273654937743
1071.9061686197917,549.9304606119791,0.8005428910255432
933.5826619466146,701.0411580403646,0.7452170252799987
907.1219482421874,698.0285441080729,0.7049458026885985
809.8507080078125,765.7901000976562,0.9130891561508178
883.4501546223959,897.1969807942709,0.8013461232185363
961.0169067382814,705.9161783854166,0.7668977379798889
840.3421427408854,782.3655802408854,0.8474867343902589
911.9405110677084,907.1357014973959,0.811903476715088
786.3562825520834,520.9066569010416,0.4670290350914002
796.1421508789062,523.3758748372396,0.888022541999817
1119.0263671875,459.7230529785156,0.0
833.439249674479,542.0030721028646,0.9725649356842042
859.9773763020834,934.5511678059896,0.8215399980545044
880.4612630208334,942.3351440429686,0.7799236178398131
930.5654703776041,921.7630818684894,0.8753864169120787
836.4475911458334,924.6753133138021,0.7996609210968018
836.5021565755209,912.9201863606771,0.7039492130279541
897.1986083984374,905.0706583658853,0.32041358947753906
