x,y,c
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.599797363281250000e+02,3.801665649414062500e+02,3.665934205055236816e-01
9.335066528320312500e+02,3.742597351074218750e+02,2.932811379432678223e-01
7.628067626953125000e+02,5.038098449707031250e+02,8.871751427650451660e-01
7.833783569335937500e+02,7.039020996093750000e+02,7.081564664840698242e-01
9.776546020507812500e+02,3.830993347167968750e+02,4.635320603847503662e-01
8.304492187500000000e+02,5.331679687500000000e+02,8.811621069908142090e-01
8.305751342773437500e+02,7.245738525390625000e+02,7.332699298858642578e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.069534912109375000e+02,8.158570556640625000e+02,6.809579730033874512e-01
8.246797485351562500e+02,8.128814086914062500e+02,6.345174312591552734e-01
8.363703613281250000e+02,7.304363403320312500e+02,6.461137533187866211e-01
7.774932861328125000e+02,7.805020141601562500e+02,4.013737738132476807e-01
7.598347778320312500e+02,7.716885375976562500e+02,3.910073637962341309e-01
7.923292236328125000e+02,7.098665771484375000e+02,5.828506350517272949e-01
