x,y,c
6.803106079101562500e+02,1.829116363525390625e+02,9.016569852828979492e-01
7.481370239257812500e+02,2.684281616210937500e+02,9.098941683769226074e-01
7.039757690429687500e+02,2.743184814453125000e+02,8.365661501884460449e-01
6.214791870117187500e+02,3.712973022460937500e+02,8.495491743087768555e-01
5.185606689453125000e+02,4.626365356445312500e+02,8.614552617073059082e-01
7.922488403320312500e+02,2.624787597656250000e+02,8.351357579231262207e-01
6.892802124023437500e+02,3.655066223144531250e+02,9.083570241928100586e-01
5.832174072265625000e+02,4.656272583007812500e+02,8.529134988784790039e-01
8.246424560546875000e+02,5.067612304687500000e+02,7.377325296401977539e-01
7.951488037109375000e+02,5.096758728027343750e+02,7.114387750625610352e-01
7.686304931640625000e+02,7.038981933593750000e+02,8.268310427665710449e-01
8.011413574218750000e+02,8.834688720703125000e+02,8.412845730781555176e-01
8.541181640625000000e+02,5.067275085449218750e+02,7.028315067291259766e-01
8.216599731445312500e+02,7.156736450195312500e+02,8.333822488784790039e-01
8.422935180664062500e+02,9.218112792968750000e+02,7.928816676139831543e-01
6.775072021484375000e+02,1.682731933593750000e+02,3.893778920173645020e-01
6.950773925781250000e+02,1.653376464843750000e+02,9.202681779861450195e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.510391845703125000e+02,1.712245178222656250e+02,9.248890876770019531e-01
7.862609863281250000e+02,9.894780883789062500e+02,6.952508091926574707e-01
8.069396362304687500e+02,9.894957275390625000e+02,6.614350080490112305e-01
8.570097656250000000e+02,9.363710327148437500e+02,8.173440694808959961e-01
7.333760986328125000e+02,9.276857299804687500e+02,8.007867932319641113e-01
7.363162841796875000e+02,9.187800903320312500e+02,7.020196318626403809e-01
8.128154907226562500e+02,8.981359863281250000e+02,7.133263945579528809e-01
