x,y,c
8.923483886718750000e+02,4.332185058593750000e+02,9.174574017524719238e-01
9.511266479492187500e+02,4.566121826171875000e+02,9.185804724693298340e-01
9.100002441406250000e+02,4.625144042968750000e+02,8.229988217353820801e-01
8.304138793945312500e+02,4.332669677734375000e+02,9.033638238906860352e-01
7.599024047851562500e+02,3.742564392089843750e+02,8.556176424026489258e-01
9.865670776367187500e+02,4.507353515625000000e+02,8.150134682655334473e-01
9.306221313476562500e+02,4.066104125976562500e+02,8.131693601608276367e-01
8.629141845703125000e+02,3.330060119628906250e+02,8.831828236579895020e-01
9.746508178710937500e+02,6.538709716796875000e+02,8.017188310623168945e-01
9.452705078125000000e+02,6.568355102539062500e+02,7.820755839347839355e-01
9.041570434570312500e+02,8.128387451171875000e+02,9.417606592178344727e-01
9.865074462890625000e+02,9.481193847656250000e+02,8.791866898536682129e-01
1.001239990234375000e+03,6.509339599609375000e+02,7.615700364112854004e-01
9.542039184570312500e+02,8.216333007812500000e+02,9.231989383697509766e-01
1.039423095703125000e+03,9.570441284179687500e+02,8.684881925582885742e-01
8.835665893554687500e+02,4.243823852539062500e+02,2.002836763858795166e-01
8.952131347656250000e+02,4.185187072753906250e+02,8.687582015991210938e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.247162475585937500e+02,4.067381896972656250e+02,8.007897138595581055e-01
9.894266357421875000e+02,9.924564208984375000e+02,7.596123218536376953e-01
1.007119812011718750e+03,9.953336181640625000e+02,7.156744599342346191e-01
1.057056030273437500e+03,9.688162231445312500e+02,8.668915033340454102e-01
9.481350097656250000e+02,9.835227050781250000e+02,8.389346003532409668e-01
9.453045654296875000e+02,9.747526245117187500e+02,8.354642987251281738e-01
9.983081665039062500e+02,9.540770263671875000e+02,7.649893164634704590e-01
