x,y,c
8.893489990234375000e+02,1.742032012939453125e+02,9.339135289192199707e-01
9.069255371093750000e+02,2.682956848144531250e+02,9.207831025123596191e-01
8.482199707031250000e+02,2.711870117187500000e+02,8.443103432655334473e-01
7.864298706054687500e+02,2.418366546630859375e+02,9.365045428276062012e-01
7.656370239257812500e+02,1.475622406005859375e+02,9.014852643013000488e-01
9.658440551757812500e+02,2.654609985351562500e+02,8.327444791793823242e-01
1.066029418945312500e+03,2.242873535156250000e+02,8.970591425895690918e-01
1.092418212890625000e+03,1.034524612426757812e+02,8.793132901191711426e-01
8.892880859375000000e+02,5.038079223632812500e+02,6.932976245880126953e-01
8.510762939453125000e+02,4.979529418945312500e+02,6.632356047630310059e-01
8.510280761718750000e+02,6.715202636718750000e+02,8.250977396965026855e-01
8.688441162109375000e+02,8.422268676757812500e+02,8.467078208923339844e-01
9.276541137695312500e+02,5.067896118164062500e+02,6.755505800247192383e-01
9.305322265625000000e+02,7.010075683593750000e+02,8.277654051780700684e-01
9.658585205078125000e+02,8.982119750976562500e+02,8.258615732192993164e-01
8.893690185546875000e+02,1.653635711669921875e+02,6.851655244827270508e-01
9.070288696289062500e+02,1.711922760009765625e+02,9.431354403495788574e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.452716674804687500e+02,2.005836639404296875e+02,9.227328896522521973e-01
9.040493774414062500e+02,9.188178100585937500e+02,8.163522481918334961e-01
9.217883300781250000e+02,9.276147460937500000e+02,7.645881772041320801e-01
9.805343017578125000e+02,9.187684936523437500e+02,7.816609144210815430e-01
8.157560424804687500e+02,8.687164306640625000e+02,7.875950932502746582e-01
8.157097778320312500e+02,8.569974975585937500e+02,7.733266353607177734e-01
8.835145263671875000e+02,8.598428955078125000e+02,8.791678547859191895e-01
