x,y,c
4.125509948730468750e+02,2.301243591308593750e+02,9.322713613510131836e-01
4.331055603027343750e+02,2.888420104980468750e+02,9.364444017410278320e-01
4.096828002929687500e+02,2.859205322265625000e+02,9.037641882896423340e-01
4.008250427246093750e+02,3.418482971191406250e+02,6.891629695892333984e-01
3.889233703613281250e+02,3.861456298828125000e+02,8.598203063011169434e-01
4.536762695312500000e+02,2.889782104492187500e+02,9.124481081962585449e-01
4.538160705566406250e+02,3.508257141113281250e+02,9.120320081710815430e-01
4.331129150390625000e+02,4.036676025390625000e+02,9.279484152793884277e-01
4.213497619628906250e+02,3.890790710449218750e+02,8.708159923553466797e-01
4.067537841796875000e+02,3.890405883789062500e+02,8.729943037033081055e-01
4.214628906250000000e+02,4.802128906250000000e+02,9.119370579719543457e-01
4.390762329101562500e+02,5.567210693359375000e+02,8.931034207344055176e-01
4.360525512695312500e+02,3.891053161621093750e+02,8.703644871711730957e-01
4.507502136230468750e+02,4.802130432128906250e+02,9.031056165695190430e-01
4.714354248046875000e+02,5.715241088867187500e+02,9.109153747558593750e-01
4.125490112304687500e+02,2.242114257812500000e+02,3.835948109626770020e-01
4.214310607910156250e+02,2.242596435546875000e+02,9.127467274665832520e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.420405883789062500e+02,2.359201660156250000e+02,8.815543651580810547e-01
4.360755310058593750e+02,5.920497436523437500e+02,8.458189964294433594e-01
4.479121398925781250e+02,5.949949951171875000e+02,7.924781441688537598e-01
4.802940979003906250e+02,5.802675170898437500e+02,8.546819090843200684e-01
4.124926452636718750e+02,5.774816284179687500e+02,8.314337730407714844e-01
4.125133972167968750e+02,5.715623168945312500e+02,7.707200646400451660e-01
4.507249755859375000e+02,5.626834106445312500e+02,6.398113965988159180e-01
