x,y,c
810.9129028320312,370.37730916341144,0.9287201166152954
856.9591267903646,425.2791035970052,0.8500497937202453
831.5096028645834,427.22849527994794,0.7829945087432858
766.7342325846354,487.05963134765625,0.6417702436447144
672.5755615234375,513.6510620117189,0.7000681161880493
880.4019775390625,422.35851033528644,0.8058209419250488
775.5580240885416,486.0410868326823,0.8159868121147155
670.5441691080729,518.5102945963541,0.7230080366134644
824.6043701171875,620.4830932617188,0.7212834954261779
805.9973347981771,618.5991617838541,0.6961064934730529
811.8317057291666,768.7070922851562,0.8092833757400512
827.5192667643229,928.6300862630209,0.8270587921142578
840.3523763020834,621.5091349283854,0.7180798053741455
836.4308268229166,771.6564534505209,0.8055527210235596
840.3821818033854,943.3239949544271,0.8277928829193115
809.7923787434896,362.5511881510417,0.6175673007965088
818.7129313151041,362.45164998372394,0.9157620668411254
1086.5428466796877,433.2352600097656,0.0
859.8097534179688,359.5598653157552,0.9556577205657959
789.2251586914062,977.6027018229165,0.8628082871437069
809.8192342122396,978.7175699869791,0.7619820833206176
857.0562133789062,954.0966593424479,0.914999544620514
768.7460530598959,960.0235595703125,0.7005853652954102
773.58642578125,953.1230061848959,0.6384012699127196
836.2615152994791,946.2071736653644,0.3369242250919342
