x,y,c
390.94329833984386,38.202545166015625,0.0
276.71192932128906,-20.189336140950786,0.0
323.23146057128906,-12.621007283528911,0.0
345.3421427408855,15.144582112630133,0.0
350.93355305989553,41.15106709798158,0.0
287.6546732584634,-14.793187459309934,0.0
343.3792317708335,-7.687566121419309,0.0
376.63144938151027,-9.06832313537609,0.0
123.58506266276027,22.503479003906136,0.3097129762172699
98.11832682291652,28.373413085937386,0.2501945495605469
11.746785481770871,119.6346842447914,0.6323962807655334
27.44195556640625,299.2137858072914,0.6643560528755188
146.19114176432277,19.572102864583258,0.28618913888931274
26.47642008463538,121.65173339843739,0.3576806485652924
50.05476888020837,308.0246988932289,0.5130262970924379
388.99562581380223,32.325907389322765,0.0
386.0761667887368,35.72166442871071,0.0
391.46252950032545,25.920934041341184,0.0
380.9063618977866,27.70331319173158,0.0
4.828776041666629,377.62972005208337,0.4240226149559021
23.48807779947913,377.668212890625,0.4279080629348754
62.766886393229356,320.7373453776039,0.4788719415664673
-19.63228352864587,362.995361328125,0.6787823438644408
-22.64707438151038,352.16986083984364,0.6015712022781372
39.23396809895837,316.8072713216146,0.4305822253227233
