x,y,c
-44.165832519531364,-183.5830993652342,0.9180402755737304
4.819356282552235,-122.7260945638019,0.8786627650260925
-20.679158528645985,-122.62664794921858,0.8144600391387941
-24.612508138020985,-23.609008789062386,0.22495542466640472
-41.364115397135265,50.972045898437614,0.163147360086441
28.49493408203125,-122.80664062499989,0.8893106579780578
56.92395019531284,-24.565002441406136,0.9312523603439332
57.763163248697765,82.34138997395848,0.8478935360908508
2.948404947916515,42.06840006510424,0.8290236592292786
-18.671284993489735,41.04520670572924,0.8083992004394532
-70.76202392578125,156.75474039713538,0.8957564830780029
-29.514058430989735,273.59830729166663,0.813909649848938
26.419108072916515,43.112630208333485,0.7944886088371277
-47.264058430989735,158.76249186197913,0.9085590839385986
-9.899169921875,280.6091308593751,0.8176519870758056
-44.29974365234375,-193.43065388997377,0.4771442711353302
-27.567057291666515,-193.4095560709634,0.8695437908172607
141.2365722656251,-79.60217285156239,0.0
2.942830403645985,-190.3680521647135,0.9032925963401794
-55.977376302083485,307.07100423177076,0.8023710846900941
-41.303080240885265,312.9170125325521,0.7472823858261107
2.877766927083144,297.13985188802087,0.8661247491836547
-72.68931070963527,298.13397216796886,0.8750003576278687
-70.74176025390636,287.3592325846354,0.7585353851318359
-20.63397216796875,279.419921875,0.3975331485271453
